Date,AEM,AI,AMD,ARBE,ASML,CHYM,GOOGL,INGM,IONQ,MRVL,MSFT,MU,NVDA,PLUG,RDDT,RGTI,SMR,VERU
2025-01-30,94.06,32.05,118.86,2.41,731.49,0.0,200.4,22.83,38.81,110.11,413.4,92.29,124.63,1.92,198.93,12.3,23.58,0.58
2025-01-31,92.55,31.35,115.95,2.56,733.79,0.0,203.54,23.14,39.49,112.64,413.47,91.04,120.05,1.86,199.55,13.17,23.84,0.56
2025-02-03,94.46,31.21,114.27,2.49,725.6,0.0,200.76,23.03,41.47,113.34,409.35,89.72,116.64,1.86,202.31,13.47,23.85,0.6
2025-02-04,95.19,33.77,119.5,2.5,725.95,0.0,205.89,23.62,41.86,109.48,410.79,90.46,118.63,1.95,215.31,13.72,22.98,0.56
2025-02-05,98.19,34.19,112.01,2.48,737.04,0.0,190.88,24.48,42.32,116.23,411.71,93.39,124.81,1.85,221.16,13.83,24.55,0.58
2025-02-06,98.54,33.65,110.16,2.73,733.61,0.0,191.15,23.96,41.27,119.01,414.23,94.33,128.66,1.91,216.51,13.29,23.25,0.58
2025-02-07,97.94,33.48,107.56,2.75,722.27,0.0,184.9,23.49,40.57,110.4,408.18,92.09,129.82,1.84,225.23,12.85,25.84,0.56
2025-02-10,100.09,35.09,110.48,3.09,738.52,0.0,186.03,23.93,41.07,112.58,410.64,95.72,133.55,1.72,224.93,12.35,27.46,0.57
2025-02-11,97.96,31.98,111.1,2.74,748.94,0.0,184.88,23.08,37.7,108.91,409.86,93.87,132.78,1.62,213.76,11.02,25.86,0.53
2025-02-12,99.13,32.5,111.72,2.68,752.11,0.0,183.18,22.62,38.0,105.21,407.47,91.47,131.12,1.65,216.47,11.75,26.4,0.55
2025-02-13,100.39,32.91,111.81,2.88,772.82,0.0,185.7,23.12,38.65,103.3,408.97,95.45,135.27,1.76,204.95,12.25,24.71,0.53
2025-02-14,95.45,31.56,113.1,2.7,747.52,0.0,184.79,23.47,37.46,106.3,406.87,99.3,138.83,1.76,196.38,11.81,23.08,0.54
2025-02-18,96.91,31.78,114.28,2.58,740.22,0.0,183.34,23.53,33.94,107.08,408.07,106.55,139.38,1.81,187.13,10.52,22.04,0.55
2025-02-19,97.64,30.77,114.69,2.57,740.8,0.0,184.83,23.46,34.14,110.82,413.18,104.13,139.21,1.77,189.66,11.03,21.13,0.6
2025-02-20,97.63,29.9,114.17,2.42,739.1,0.0,184.12,23.5,33.75,108.5,415.37,102.95,140.09,1.75,175.44,11.47,20.78,0.59
2025-02-21,95.7,28.5,110.84,2.24,733.25,0.0,179.24,23.13,31.74,103.61,407.46,98.62,134.41,1.66,166.4,10.75,19.04,0.57
2025-02-24,97.08,26.88,108.11,2.08,732.01,0.0,178.83,22.54,31.24,97.72,403.26,95.2,130.26,1.59,165.57,10.12,18.46,0.57
2025-02-25,96.44,26.33,103.96,1.91,726.27,0.0,175.01,22.37,29.73,92.82,397.17,93.01,126.61,1.57,159.99,9.03,17.61,0.52
2025-02-26,97.95,26.44,104.74,1.99,742.92,0.0,172.32,22.43,29.93,94.71,399.0,97.49,131.26,1.68,168.1,9.28,17.95,0.53
2025-02-27,94.69,23.88,99.51,1.9,693.95,0.0,168.1,21.71,24.91,87.48,391.81,91.61,120.13,1.63,159.78,8.03,16.71,0.52
2025-02-28,96.28,23.45,99.86,1.85,705.27,0.0,169.88,21.4,24.57,91.64,396.26,93.42,124.9,1.61,161.78,8.46,17.19,0.52
2025-03-03,95.93,22.03,98.23,1.71,696.1,0.0,166.62,20.58,23.11,85.66,387.78,90.34,114.04,1.5,162.45,7.7,15.45,0.5
2025-03-04,95.87,22.1,100.75,1.66,704.42,0.0,170.52,20.82,22.35,88.16,387.9,91.0,115.97,1.62,159.17,7.86,17.23,0.52
2025-03-05,99.55,22.64,101.67,1.35,735.78,0.0,172.61,19.67,22.63,89.96,400.29,94.13,117.28,1.69,168.52,8.18,17.32,0.52
2025-03-06,97.88,21.5,98.85,1.3,711.0,0.0,171.94,19.31,20.48,72.14,396.16,89.07,110.55,1.65,150.72,8.51,15.95,0.53
2025-03-07,98.79,22.53,100.31,1.29,728.29,0.0,173.45,19.42,20.55,70.7,392.59,92.75,112.67,1.78,133.98,9.35,15.63,0.51
2025-03-10,97.03,20.96,96.63,1.19,679.44,0.0,165.67,18.78,18.27,65.54,379.46,86.88,106.96,1.71,107.29,7.91,14.67,0.5
2025-03-11,100.57,20.92,96.76,1.18,686.5,0.0,163.84,19.01,18.7,67.03,379.75,88.85,108.74,1.67,122.73,8.05,16.21,0.49
2025-03-12,101.05,21.62,100.79,1.15,699.59,0.0,166.91,18.9,21.82,69.71,382.57,95.43,115.73,1.66,130.68,8.95,15.98,0.49
2025-03-13,102.68,20.92,98.11,1.13,690.86,0.0,162.56,18.61,21.37,68.63,378.08,94.67,115.57,1.65,121.53,8.75,15.21,0.45
2025-03-14,103.6,21.61,100.97,1.22,710.17,0.0,165.29,19.05,25.0,68.61,387.85,100.56,121.66,1.66,128.21,11.22,17.51,0.48
2025-03-17,105.28,21.94,104.59,1.27,726.41,0.0,164.09,19.16,24.93,70.26,387.99,102.88,119.52,1.7,125.56,11.16,17.6,0.5
2025-03-18,105.82,22.13,103.51,1.34,727.18,0.0,160.48,19.07,22.68,68.15,382.82,101.49,115.42,1.62,110.1,10.26,16.58,0.48
2025-03-19,105.48,22.7,106.23,1.36,730.96,0.0,163.69,19.69,23.3,69.67,387.11,101.83,117.51,1.58,109.91,9.9,18.53,0.52
2025-03-20,105.41,22.38,107.14,1.3,730.12,0.0,162.6,19.36,21.14,70.35,386.13,102.77,118.52,1.59,108.75,8.99,18.2,0.5
2025-03-21,104.34,22.62,106.44,1.3,712.37,0.0,163.79,19.24,22.26,70.25,390.54,94.51,117.69,1.53,115.7,9.07,18.13,0.52
2025-03-24,104.18,23.49,113.85,1.3,723.93,0.0,167.48,19.86,26.12,72.62,392.36,96.72,121.4,1.54,124.94,9.78,18.88,0.53
2025-03-25,105.45,23.5,114.81,1.22,722.84,0.0,170.35,19.56,25.55,71.53,394.44,93.97,120.68,1.53,125.43,9.82,18.71,0.52
2025-03-26,104.75,23.03,110.19,1.21,701.97,0.0,164.86,18.73,24.8,66.63,389.26,91.92,113.75,1.46,120.2,9.18,17.12,0.53
2025-03-27,107.83,22.53,106.65,1.18,686.92,0.0,162.04,18.15,23.65,64.73,389.86,90.96,111.42,1.44,110.23,8.47,16.1,0.55
2025-03-28,107.36,21.81,103.22,1.08,670.96,0.0,154.14,17.82,22.85,61.92,378.11,88.24,109.66,1.34,107.71,8.15,14.97,0.51
2025-03-31,108.41,21.05,102.74,1.03,659.07,0.0,154.45,17.67,22.07,61.45,374.7,86.81,108.37,1.35,104.9,7.92,14.16,0.49
2025-04-01,108.24,21.43,102.78,1.04,663.76,0.0,156.88,17.71,23.19,62.55,381.49,88.63,110.14,1.31,110.05,7.81,14.64,0.64
2025-04-02,107.53,21.98,102.96,1.06,665.42,0.0,156.85,18.21,25.05,63.11,381.44,88.52,110.41,1.32,109.5,8.49,15.11,0.63
2025-04-03,108.49,20.29,93.8,1.01,619.87,0.0,150.54,16.84,23.25,55.53,372.43,74.27,101.79,1.21,96.9,8.15,14.14,0.58
2025-04-04,99.48,18.99,85.76,0.94,602.3,0.0,145.42,15.73,20.68,49.33,359.18,64.66,94.3,1.22,86.91,7.5,12.6,0.57
2025-04-07,99.63,19.14,83.64,0.95,612.53,0.0,146.57,15.82,22.75,50.9,357.2,68.31,97.63,1.25,93.0,8.33,14.1,0.57
2025-04-08,100.13,18.24,78.21,0.97,592.17,0.0,144.53,14.56,21.28,49.93,353.91,65.48,96.29,1.12,88.89,7.72,13.91,0.51
2025-04-09,105.8,21.18,96.84,1.1,683.57,0.0,158.52,16.36,26.37,60.84,389.77,77.8,114.32,1.21,110.86,9.39,16.06,0.54
2025-04-10,111.55,20.3,88.7,1.04,646.06,0.0,152.64,15.25,25.89,52.77,380.65,69.98,107.56,1.12,102.01,9.42,14.85,0.52
2025-04-11,117.65,20.59,93.4,1.08,665.22,0.0,156.95,15.38,26.09,53.35,387.74,69.48,110.92,1.13,101.15,9.1,15.15,0.54
2025-04-14,118.39,20.06,94.5,1.08,669.26,0.0,158.88,15.67,25.35,52.22,387.1,70.95,110.7,1.06,98.26,8.86,15.25,0.55
2025-04-15,120.57,19.97,95.29,1.08,679.49,0.0,156.12,15.83,25.4,53.28,385.02,70.97,112.19,1.0,96.46,8.62,15.38,0.53
2025-04-16,122.54,19.35,88.29,1.05,631.52,0.0,153.14,15.96,24.57,51.89,370.93,69.26,104.48,0.92,95.38,8.25,14.5,0.53
2025-04-17,121.53,19.35,87.5,1.08,636.72,0.0,150.98,16.11,25.74,51.66,367.11,68.74,101.48,0.9,96.16,8.32,14.61,0.53
2025-04-21,123.47,19.21,85.56,1.02,621.34,0.0,147.49,15.82,24.03,49.34,358.46,66.68,96.9,0.79,94.15,8.11,13.64,0.52
2025-04-22,121.1,19.86,86.26,1.09,635.26,0.0,151.29,16.0,25.56,50.58,366.15,70.14,98.88,0.87,101.66,8.57,15.09,0.54
2025-04-23,118.24,20.39,90.39,1.19,654.45,0.0,155.16,16.69,26.8,53.73,373.7,72.86,102.7,0.84,107.17,9.11,15.44,0.55
2025-04-24,119.63,22.02,94.47,1.38,671.38,0.0,159.09,17.63,28.39,57.28,386.59,77.35,106.42,0.85,112.25,9.3,16.56,0.55
2025-04-25,118.51,22.59,96.65,1.36,673.63,0.0,161.76,17.56,28.9,58.87,391.13,79.7,111.0,0.81,118.1,9.37,16.66,0.54
2025-04-28,119.02,22.58,96.39,1.41,671.05,0.0,160.42,17.76,28.7,58.65,390.44,78.49,108.72,1.02,121.21,9.22,16.96,0.52
2025-04-29,116.37,22.51,96.06,1.36,664.42,0.0,159.97,17.92,28.09,58.63,393.32,76.81,109.01,0.96,122.14,8.86,16.89,0.55
2025-04-30,117.58,22.01,97.35,1.33,666.38,0.0,158.61,17.71,27.46,58.32,394.54,76.88,108.91,0.87,116.57,8.87,16.57,0.54
2025-05-01,112.56,21.83,96.65,1.31,665.02,0.0,161.1,17.9,27.38,60.9,424.62,77.7,111.6,0.85,118.79,9.14,17.11,0.52
2025-05-02,111.12,22.48,98.8,1.41,688.57,0.0,163.83,18.48,30.92,62.28,434.48,80.64,114.49,0.84,113.83,10.63,17.46,0.51
2025-05-05,114.3,21.98,100.59,1.41,681.62,0.0,164.01,18.35,29.82,61.93,435.37,80.34,113.81,0.79,116.33,9.69,17.11,0.51
2025-05-06,119.13,21.82,98.62,1.32,678.26,0.0,163.03,18.23,29.42,61.17,432.52,80.43,113.53,0.79,109.99,9.78,17.67,0.5
2025-05-07,117.3,22.29,100.36,1.36,698.61,0.0,151.2,18.94,29.14,56.26,432.56,82.54,117.05,0.78,105.53,9.25,16.61,0.5
2025-05-08,114.66,23.47,101.7,1.42,706.23,0.0,154.09,19.61,31.84,57.58,437.37,85.07,117.36,0.85,107.83,10.31,16.93,0.52
2025-05-09,117.32,23.37,102.84,1.47,704.41,0.0,152.57,19.14,31.27,59.6,437.93,85.78,116.64,0.86,108.46,10.58,17.45,0.5
2025-05-12,106.46,24.2,108.12,1.5,748.29,0.0,158.27,20.15,32.89,64.45,448.44,92.2,122.99,0.9,111.21,11.55,17.79,0.52
